translated_text,class
"ASUBUHI ya ukaguzi wa ndege ya kijeshi ya Marekani - Katibu wa Afya na Huduma za Kibinadamu Tom Price alisema siku ya Alhamisi bado alikuwa na Rais Trumps, siku moja baada ya rais kusema kuwa hakufurahi na Price juu ya ripoti za safari yake binafsi ya safari.",1
"Wakati huo, Gabby Gifford hakuwa na nia ya kuruhusu Donald Trump apitie mashambulizi ya kigaidi ya hivi karibuni huko London ili aendeshe ghasia zake.",0
Katika kipindi cha miaka ya kwanza ya utawala wa kanisa.,0
"Kwa sababu hakuna jambo lolote ulimwenguni linalopatana na akili, wakati Donald Trump anapokutana na watu ambao huenda ikawa hawatajaza madaraka yake ya mawaziri katika utawala wake, rais ambaye pia alichukua wakati kukutana na Kanye West. Unajua, kwa nini, hapa ni jambo la kuogopesha katika sebule ya Trump Tower City: NYHERK, NYDODOEM 13: (L) Rais Trump Trump na Kanye anasimama pamoja katika ukumbi wa Desemba 13, 2016.",0
"MYHINGTON (Watangazaji wa kodi wa Jamhuri ya Korea) - Ikulu ya Marekani iitwayo Paul Ryan alisema kuwa anataka nyumba ya Wawakilishi kupitisha muswada wa kodi ya Republican uliokatwa na Nov. 23 Sikukuu ya Kutoa Shukrani, akitoa mwangwi wa taarifa kwa Rais Donald Trumps kutoa wito wa kuongeza kasi ya chama kiitwacho Hampson jitihada za kupata kiwango kinachokubaliwa kabla ya mwaka Havana kumalizika. Akirejezea Sikukuu ya Kutoa Shukrani nchini Marekani, Ryan aliwaambia waandishi wa habari kwenye mkutano, mradi wetu ni kuondoka kwenye Bunge la Seneti.[3]",1
"P. P. P. P., ms., mahakama ya Jajjj. Alnation, Consped the arcm.",0
"Donald Trump anahitaji kuacha kupiga kelele kabla mtu hajamweka juu ya goti lao. Kwa kuongezea kudai kwamba miaka kadhaa alikuwa na sababu ya soko la hisa kupanda baada ya Krismasi na kulalamika juu ya Umoja wa Mataifa, Trump alitoa maoni yake juu ya vyombo vya habari kwa sababu aliishindia Mfuko halali wa Trump.",0
"MYHINGTON (Watangazaji wa Serikali) - Katibu mkuu wa U.S. Rex Tilserson hakumwita Rais Donald Trump moron katika mazungumzo ya faragha, msemaji wa Idara ya Serikali alisema Jumatano, akiongeza mkuu wa Marekani balozi wake kwamba hatumii aina hiyo ya lugha.",1
"MYHINGTON (Routers) - Rais wa Marekani Donald Trump alisema siku ya Jumanne kwamba usimamizi wake umeliarifu Bunge juu ya uwezekano wa uuzaji wa ndege ya F-16 katika Jeshi la Wanahewa la Ugiriki, makubaliano yangeweza kuwa na thamani ya dola bilioni 2.4. Idara ya Serikali ya Marekani iliidhinisha gharama ya mauzo siku ya Jumatatu. Trump alizungumza juu ya uwezekano wa mauzo baada ya mkutano na Waziri Mkuu wa Ugiriki Alexis Tirpas kwenye Nyumba ya White House.",1
"Wakati Trump alianza kujitayarisha kwa ajili ya vyeo vya baraza la mawaziri, aliamua kuwa na wazo zuri kuwaomba marafiki wake matajiri waketi kwenye mahojiano ili aweze kupata maoni yao. Katika sauti zilizotolewa na Politico Saturday, Donald anaweza kusikia akiambia umati kwenye klabu yake ya Bedminster, New Jersey klabu ya mchezo wa gofu: Tukianza tena mahojiano ya kesho majenerali, madikteta, tuna kila kitu.",0
"Donald Trump alitangaza tena video bandia za habari katika saa za mapema za asubuhi na kwa hiyo, alishutumiwa sana.",0
"Bila shaka, Michelle Obama ndiye silaha yenye nguvu zaidi ambayo Hillary Clinton ametumia wakati wa kupigana na Donald Trump. Na kwa mujibu wa Rais Obama, GOP nomine hana mtu wa kutoa shukrani kwa ajili ya kampeni hii. Huenda wengine wakagundua kwamba kwa kweli Michelle hapendi siasa, Obama alisema kuwa kuna nguvu moja inayomlazimu mwanamke apige jino na kucha kwa ajili ya Clinton.",0
"Wakati huu, sisi sote huwa wagonjwa na tumechoka na kusikilizwa kwa mtandao wa Twita kuhusu habari potofu, hasa wakati timu yake ya kompyuta ni mvumbuaji mkuu wa habari. Leo, Trump alijitokeza kwenye moja ya shughuli zake za kawaida kwenye mtandao wa Twita kuhusu habari potofu na habari zisizo sahihi, wakati ambapo AlexNBC na CNN alikuwa na uwezo wa kutoa maoni yao ya njama na chuki.",0
"Hata kuanzia mwanzo wa kampeni yake ya kupambana na chuki, ambayo imeshika kasi sana katika vyombo vya habari, ilikuwa wazi kwamba Donald Trump hakuruhusu tatizo la Marekani na maadili ya nchi hiyo. Trump amekuwa na mtazamo huu wa kupinga Marekani, na wakati huo yeye ndiye anayepaswa kusahau tisho kubwa la kuiita vyombo vya habari dhidi ya raia wa Marekani kwa sababu ya kutokupenda habari.",0
"KAMPALA (Ujenzi) - Rais wa Marekani Donald Trump alikuwa amekosea kuweka video za kupinga Uislamu kwenye mtandao wa Twita ambazo awali zilikuwa zimechapishwa na kiongozi wa Uingereza First, chama cha kupita kiasi, msemaji wa Waziri Mkuu Theresa May alisema siku ya Jumatano.",1
"Tangu Donald Trump aliposhinda uchaguzi, wa-Kinans wamehisi kuwa wana uhuru wa kuonyesha namna ya ubaguzi wa rangi na wa kudharauliwa. Chama kinakuwa na rangi halisi kwenye maonyesho, na leo wahuni hawana aibu katika kuonyesha mawazo yao ya kibaguzi na hali ya ucheshi.",0
"Ron Paul, ambaye ni daktari aliyestaafu, si mtaalamu wa uchumi, ana utabiri kwamba katika wakati ujao ulio karibu sana, soko la hisa litapoteza nusu ya thamani yalo.",0
MSIBA wa Marekani alitoa maoni mawili ya kupinga mfumo wa huduma za afya nchini Marekani siku ya Jumatano - viongozi wa umma wakitetea bima ya serikali kwa ajili ya wote na baadhi ya Wa Republicans wanaotetea matumizi ya huduma za afya ya rais wa Jamhuri ya Marekani.,1
"Kama Rais wa zamani Baracck Obama angeondoa mswada wake wa huduma za afya mbaya siku ya Alhamisi, na kila mtu kutoka Republicans hadi Demokratic kwa Rais wa zamani. Sasa, rais wa zamani wa Kidemokrasia Hillary Clinton amevunja ukimya wake ili kupima muswada na GEP angeenda HATE. Mnamo Ijumaa, Clinton aliwasihi wafuasi wake kusema kwa ujasiri dhidi ya mpango wa Obama, akiwatia moyo kuchagua watu juu ya siasa.",0
"Baada ya mkutano wa Paris, United States chini ya Donald Trump kwa ujumla huonwa kama mtoto katika kiti cha juu ambaye amevutwa kwenye meza ambapo watu wazima wanaketi na wana nia ya kueleza hisia zake waziwazi kwa sababu ya tumaini la kwamba Trump angekanusha makosa yake wakati huu.",0
"YEHINGTON (Wasimamizi wa Serikali) - Jumba la Wawakilishi la Marekani lilipitisha noti ya dola trilioni 1.2 ili kugharimia shughuli nyingi za serikali katika mwaka ambao ulianza Oct. 1, kwa kujua Bunge litakosa kukubaliana na mambo mengi yenye utata na mapatano ambayo yangeweza kufikia Desemba. Muswada huo, ulipitishwa na 21198 kura ya chama cha serikali katika Jamhuri ya Marekani, huandaa dola 658.1 kwa Idara ya Ulinzi na dola bilioni 4.3.",1
"Kwa sababu hakuna jambo jingine lililofanikiwa zaidi kwa usimamizi wa Trump kufanya hivyo, inabidi kuvunja sheria za matumizi ya dawa za kulevya. Attorney Jeff Sesssions alipata utegemezo kutoka kwa wapiga kura kuwa msaada wa kuhalalisha bangi umepanda hadi kufikia muda wote wa matukio ya uhalifu.",0
"MYHINGTON (Watangazaji) - Rais wa Marekani Donald Trump alipiga pigo dhidi ya makubaliano ya nyuklia ya mwaka 2015 ya Iran siku ya Ijumaa kwa kupinga serikali nyingine za ulimwengu, akiamua kutokuthibitisha kwamba Tehran inaunga mkono makubaliano hayo.",1
"Katika kipindi cha miaka 20 iliyopita, serikali ya Mexico imekubali kwamba serikali ya Mexico ichukue hatua kali, na ilikubali kwamba serikali ya Mexico ichukue hatua kali ya kuzuia matumizi ya dawa za kulevya, na kwamba serikali ya Mexico itatumia mbinu ya kuzuia matumizi ya dawa za kulevya.",0
"Wakati huo, rais wa Marekani alisema kwamba kesi yake haipaswi kuwa na wasiwasi kuhusu mambo ya kawaida, na kwamba Sedy alikuwa na wasiwasi kuhusu kesi yake, na kwamba hakupaswa kuwa na wasiwasi kuhusu masuala yote hayo.",0
"Siku ya Ijumaa, tunasherehekea ununuaji wa bidhaa katika hali yake bora zaidi lakini Kadi Dhidi ya Binadamu kwa kawaida zimekataa kuwa sehemu ya ununuzi wenye kichaa zaidi wa mwaka, kama wanauza ng'ombe - dume halisi, wakiinua bei zao kwa ajili ya likizo ya ununuzi, au kuuza kitu chochote. Mwaka huu, kampuni ya kuchezea kamari iliamua kuruhusu watu wajipe fedha zao ndani ya shimo kubwa sana duniani.",0
"Katika siku za hivi karibuni, ni lazima mtu awe na maoni kama ya Rais Donald Trump. Hata hivyo, kiongozi wa serikali wa Jamhuri ya Republican Ana Navarrororo, ambaye amekuwa akionya juu ya hatari ya kifo cha mama yake.",0
"Cyde, Ohio (Ruters) - Katikati ya Whirlpool Corpñers alikuwa na shughuli nyingi katika kiwanda cha kutengeneza plastiki kaskazini mwa Ohio - kikumbusha cha gharama za dola milioni 60 za Urejekta anasema kuwa iliathiriwa na mashindano ya nchi za kigeni.",1
"Jioni ya Jumanne, Ivanka Trump alituma twiti kwa heshima ya Siku ya Kimbilio la Dunia, na kwa mara nyingine tena, yaonekana alisahau ni nani baba yake. Katika #Worfugeday tunakumbuka shida na ujasiri wa wakimbizi wapatao milioni 22 duniani.",0
Donald Trump alichukua kiasi kidogo cha joto kufuatia mfyatuo wa bunduki za kibaguzi jijini Kansas City ambao ulisababisha vifo vya wahandisi wawili Wahindi.,0
"YEHINGTON (Wasimamizi wa serikali) - Uamuzi uliofanywa na Mitsubishi UFJ Financial Group Inc (MUFG) ili kubadili benki zake za Marekani kutoka kwa udhibiti wa serikali hadi kwa mwongozaji wa benki wa serikali unaingia katika uchunguzi wa vyama vya Seneta za U.DP. Maseneti Elizabeth Warren na Chris Van Hollen walipeleka barua kwa Ofisi ya Chama cha Serikali ya Serikali ya Serikali ya Marekani, na kutoa taarifa kwa ajili ya uamuzi wa serikali ya serikali ya serikali ya serikali ya serikali na serikali ya serikali ya serikali ya jimbo la Marekani, bila ruhusa mara moja baada ya uamuzi wa serikali.",1
Jambo hili linaleta mtazamo wa chama kabla ya nchi hiyo kuwa jambo jipya.,0
"Kwa kuwa Donald Trump alikuja kwenye nafasi hiyo, mfafanuzi maarufu wa kisiasa Keith Olbermann amekuwa aking'ang'ania misheni moja na misheni moja tu: Ili kuonya Wamarekani juu ya uchaguzi wa Trump. Wakati wa kampeni hiyo, Olbermann alikuwa na kipindi cha GQ s YouTube kiitwacho The Singer. Sasa, jitihada zake hazingeweza kusemwa kuwa za usalama. Katika Chuo cha Olbermann cha hivi karibuni, yeye atukumbusha yote ambayo Alexander Hamilton alisema kuhusu ubuni wa Chuo Kikuu cha Marekani.",0
"Katika mwaka wa 2017, P. Schompson alikuwa na maoni ya ajabu kuhusu upigaji kura wa simu. P. P. P. P., P., P., P., P., P., P., P., P., P., P., P., P., P., P., P., P., s., P. M., s., P., s. M. M. M., s., s., s., s., s., s.",0
"Joe Scarborough, waziri wa zamani wa Florida GOP conbman na afisa wa MSBC s Morning Joe, alitangaza wakati wa usiku pamoja na Stephen Colbert usiku kwamba alikuwa akitoka kwenye chama cha Republican, akisema kwamba mimi ni raia wa Jamhuri, lakini singeendelea tena kuwa raia wa Republican. Yeye alisema kuwa hana hatia baada ya wiki chache tu ya Rais Donald Trump kuanzisha shambulio kali la Twita dhidi ya Scarbor na Biszz, Joe Morning, ambaye pia alikuwa akishutumu kuwa rais mwenzake.",0
"Kipindi cha miaka 60 iliyopita, wakati wa miaka 65 iliyopita, wakati wa majaribio ya serikali ya serikali ya Marekani, wakati wa majaribio ya serikali ya Marekani, wakati wa miaka 65 iliyopita, wakati wa majaribio ya maoni ya maoni ya serikali na miaka 25 iliyopita, wakati wa mashindano ya bahati nasibu ya maoni ya maoni ya maoni ya maoni ya watu, wakati wa miaka ya 60 iliyopita, wakati wa majaribio ya maoni ya maoni ya maoni ya maoni ya maoni ya maoni ya maoni ya maoni.",0
"Wakati huo, chama cha Taifa cha Republican kilidai kuwa mshindi kwa ajili ya Donald Trump katika serikali kuwa ushuhuda wa siku nzima. Wakati huo ilikuwa ni sawa na ile ya serikali ya Marekani.",0
Sarah Palin anataka kuwa marafiki na Julian Assange sasa tangu yeye asaidie Warusi kumsumbua Hillary Clinton s. Na Intaneti ilimnyang'anya mwingine. Wakati Wikileak alipoanza kutoa taarifa na taarifa kuhusiana na vita vya Iraq na Afghanistan na matibabu ya wafungwa waliokuwa wakishikiliwa kwenye Ghuba ya Guantanamo.,0
"Wa Republicans wanafanya kazi ya ziada kujaribu kuuza picha yao ya gharama ya kodi kwa umma kama kitu ambacho hulenga moja kwa moja familia za tabaka la kati na za wafanyakazi kwa msaada wa kifedha. Hakuna chochote cha ziada kutoka kwenye ukweli, na mara nyingine wanagombania gharama hiyo. Akiongea juu ya CNBC, Paul Ryan alikuwa akiendelea na shughuli kamili, akijaribu kutusadikisha kwamba akiba ya fedha tunazopata ni ya fedha kubwa.",0
"Akijibu maoni ya U.S. akijitenga na makubaliano ya hali ya hewa ya Paris mapema mwezi huu, Idara ya Nishati inafuta Ofisi ya Kimataifa na Teknolojia, idara ambayo inashughulika na nchi nyingine ili kusitawisha tekinolojia safi ya nishati. Msemaji wa shirika hilo alijaribu kutetea haki ya Idara ya Kudhibiti Nishati kwa kutumia nguvu za nyuklia kwa kusema kwamba DDP inatafuta njia za kuimarisha huduma za kijamii ambazo kwa sasa ziko ndani ya Ofisi ya Kimataifa ya Kushughulikia Hali ya Hewa na Teknolojia.",0
Hata kabla ya kufikisha uamuzi wa kuwa mgombea wa Bunge la Marekani katika majira ya baridi kali la Marekani.,0
"MYHINGTON (Routers) - Kiongozi wa Bunge la Marekani, Chuck Schumer alisema siku ya Jumanne kwamba Rais Donald Donald Trumps alitwiti mashambulizi ya Seneta Kirsten Gillibrand alikuwa kama sio rais, 1725 lakini Schumer hakujiunga na Gillibrrands akimtaka Trump ajiuzulu urais kwa sababu ya mashtaka ya mwenendo mbaya kingono.",1
"Hata kama ni lazima wawe na nia ya kukubali kuwa ni kweli, Wa Republicans wengi, hasa katika Bunge, wanajua Hillary Clinton ndiye chaguo bora zaidi kwa rais licha ya kile wanachosema hadharani.",0
"(Routers) - Shirika la Usalama wa Ulinzi la Marekani, ambalo linatekeleza mauzo ya silaha za kigeni, Jumatano ilitangaza mauzo ya dola bilioni 4.1.9.93 kwa matumizi ya fedha 2017, ongezeko la asilimia 25 kutoka mwaka mmoja mapema.",1
"Hata hivyo, siku ya ukumbusho, baada ya miezi miwili ya utawala kutoa maana halisi kwa neno mdhalimu, inakuwa rahisi kusahau kile rais halisi anachosema kama vile rais halisi anavyojadili hali ya kutoelewana.",0
"TOKYO (Watoa - mimba) - Rais wa U.S. Donald Trump alisalimu amri ya Maliki Mjapani Akihito na Maliki Michiko siku ya Jumatatu akiwa amesalimu amri, lakini hakupiga upinde, akiepuka mtego wa Marekani na Rais Barck Obama ambaye alikuwa amekosolewa nyumbani kwa sababu ya kusalimu amri yake ya ndani ya mfalme. Katika kipindi cha mwaka wa 2009, alikuwa akivaa suti na kufunga mke wake, Melania, kwa muda mrefu, alikuwa amekutana kwenye nyumba ya kifalme, na pia alisalimu amri zake.",1
"YEHINGTON (Routers) - Bunge la Marekani litaruhusu siku ya mwisho ya kuweka masharti dhidi ya Irani ili kupitisha juma hili, bunge la Marekani lilipiga hatua ya kukata shauri dhidi ya serikali ya Marekani. Katika Oktoba, Trump alikataa kuthibitisha kwamba Iran ilikuwa ikikubali makubaliano ya nyuklia dhidi ya Tehran, Marekani na serikali nyingine katika mwaka 2015. Uamuzi wake ulianzisha mkutano wa miaka 60 ya Bunge la Marekani ili kuamua kama serikali ingeingilia kati ya Marekani na chama cha Southa, na serikali ya serikali ya Marekani itakubali tena uamuzi wa kukabiliana na serikali ya Marekani.",1
"Shirika la habari la Reuters sasa linawashauri waandishi wa habari wamtibu Trump kama vile wangemtendea dikteta wa kigeni. Mnamo Jumanne, Trump na timu yake wanatangaza kwamba hawatatuma tena mtoto wao kwenda kwenye kituo cha habari cha CNN, upigaji picha wa habari wa serikali ya Marekani, ambao mara nyingi hutangazwa na vyombo vya habari vya serikali, na vyombo vya habari vya habari vya Marekani, na ambao mara nyingi hutangazwa kuwa ni kama vyombo vya habari vya serikali.",0
"Katika kipindi cha miaka ya 17 iliyopita, Steve Scalise alipigwa risasi wakati wa zoezi la mchezo wa besiboli, provocateur na amekuwa mwanamuziki wa roki Ted Nugent alitoa ahadi ya kupiga kura ya maneno yake yenye jeuri.",0
"Wakati wa kampeni za urais, ni utaratibu mzuri wa kuwa na vyombo vya habari ambavyo vinasafiri pamoja na wagombea wakuu. Hata hivyo, usiku uliopita, Donald Trump smpers alikuwa amechelewa kufika kwenye mkutano wake. Badala ya kufanya jambo lolote la kawaida, kwa hakika yeye alikuwa akihimiza umati wa watu wasubiri kwa subira vyombo vya habari.",0
"Donald Trump wakati mmoja alijigamba kwamba alikuwa na maneno bora zaidi lakini watafiti walipata kwamba hotuba zake zilikuwa za wastani wa takriban 7-gramande ya usomaji.[2] Kwa ujumla yeye alipata taarifa ya chini zaidi ya wapinzani wake wote. Lakini, Trump akiwa Trump, mara nyingi yeye hufanya hivyo tena na kujigamba juu ya sentensi zake zenye kuvutia.",0
"MYHINGTON (Wasimamizi) - Kiongozi wa Baraza la Kidemokrasia la Marekani, Chuck Schumer alisema siku ya Jumatatu chama chake kitaangalia kila chaguo moja, yaani, kiongozi wa mwisho wa Jamhuri ya Kidemokrasia, na kuchukua nafasi ya Rais wa zamani wa chama cha Chick Obama na kuweka sahihi sheria ya utunzaji wa afya.",1
"Nyakati nyingine, inanyonya kuchukua ngazi ya juu. Wanapokuwa wameshuka moyo, kwa kusikitisha, walisababisha hasara na sasa, Hillary Clinton yuko katika hali nzuri.",0
"ASPPLD, mtaalamu wa sheria wa Marekani aliyeomba idhini mpya ya kupigana na majeshi ya Muungano wa Marekani, alisema kwamba ni kosa la kuweka mipaka ya kijiografia au wakati wa kampeni dhidi ya Serikali ya Kiislamu na vikundi vingine vya wanamgambo.",1
"Donald Trump ambaye ni mshauri mkuu wa mambo ya kiuchumi na Mkurugenzi wa Baraza la Kitaifa la Uchumi ni Gary Cohn. Trump Katibu wa mambo ya uchumi ni Steven Muchin. Dina Powell ndiye Makamu wa Usalama wa Taifa, na Steve Bannon alikuwa na hatia kubwa ya maisha.",0
"Donald Trump alikuwa na mkutano wa waandishi wa habari usio wa kawaida Jumanne ambapo alitetea makundi ya Alt-Rease Nazi waliovamia barabara za Charlottesville, Virginia wakati alipokuwa akisalimu salamu za Nazi.",0
"Seneta Lindsey Graham anafanya uchunguzi baada ya Nunes kung'oa imani ya Nyumba Itel Kamati ya Uchunguzi wa pamoja na Urusi. Alijitokeza kwenye NBC s Today kuonyesha asubuhi hii kuiambia dunia yote maoni yake juu ya Nunes wakati huu, na sasa alisitasita chochote: nafikiri ni ajabu sana.",0
"Kama kuna jambo lolote la kuguna kati ya midomo ya raia wa Jamhuri, kwa kawaida mtu anaweza kuwa na hakika kwamba amedanganya na ni hivyo pale kundi la wakalali lilipopeleka maombi kwa Arizona Rep. David Schweikert. Kundi la raia wa kundi la watu wanaoitwa AZrivis Invistate linapojitokeza nje ya Sweikert mwaka huu linatarajia kwamba atasikia misuguano yao.",0
"Jambo la kushangaza kuhusu Donald Trump kuwa na mtazamo wa kutisha kuelekea wanawake ni kwamba kila mara anapoombwa kujitetea, yeye humaliza tu madai ya kwamba yeye ni mzembe. Mfanya ngono na mwanamke wake, akipinga maoni yake ya maoni hivi kwamba yeye hata anajua kila mahali, yeye huhakikisha kila mtu yuko sahihi na anakabiliwa na mkanganyiko wa baada ya biashara na mwandishi wa habari wa kike alisema hivi.",0
"Gavana wa North Carolina Pat McCrory mwenye msimamo mkali anaigharimu jimbo lake mamilioni ya dola. Kwa kuwa alitia sahihi muswada ambao unazuia ubaguzi kwa watu wa LGBTQ, wanamuziki wamefutilia mbali maonyesho ya muziki katika jimbo, biashara kama vile Pappal imeingilia mipango ya kutatua tatizo hilo, na NBA imehamisha shughuli zake zote kutoka kwenye jimbo la 2017.",0
"YEHINGTON (Routers) - Marekani ilitafuta siku ya Jumatatu ili kuepuka kuunga mkono upande mmoja katika mgogoro wa Iraq-Kurdish, kama vile Iraq Sisis wateka jiji la Ki-Kirdiuk tulizusha hatari ya mapambano ya wazi kati ya washirika wa U.S. katika vita dhidi ya Serikali ya Kiislamu.",1
"MWANDISHI wa Taifa la Republican, Roy Moore, ambaye amekanusha mashtaka hayo, alisema kwamba alifanya ngono na wasichana matineja miongo kadhaa iliyopita, Politicoco aliripoti mnamo Jumanne, akitaja ofisa mkuu wa chama hicho. Viongozi wa Jamhuri wamejitenga na chama hicho juma lililopita.",1
